filename,dialect,duration,machine_transcript,human_correction
Noakhali_wMP0zweZUzA_seg0016.wav,Noakhali,11.26,ਆਤਿ ਐਨਾਨਾਨ ਮਾਨਜਾ ਨਾਭ ਇ ਫੱ਼ਿ ਆਕਿਤਾ ਨਿਰ ਇ ਦੇ ਰਿਂ ਕਾਨ ਅਨਾਂ ਜਾਜਾ ਕੇਭਾਨ ਅਕਰਾਅਗ ਕਿਰ ਜਿਦੇ ਰਿਂ ਵੇਂ ਫਿਤਿ ਫਿਮਾਨ ਨਾਕ ਕਾਰ ਆਕੇ ਕਿਲਿਂ ਤ,
Noakhali_wMP0zweZUzA_seg0017.wav,Noakhali,16.652,एक भार। काली एक भारे लाई शूजृक ता देना अम्मा। एति हारीबू एहार थो नुए। अमि पारबू अमा। अमि पारबू। अमेके एक टा भार सूझुक दे बरून करेना अम्मा। ईक्टी भार अम्मा। जीकासे तुई दरनाता करे रिकौश करत्य सश तर भवरे आय एक सर्ते बारे नित बारी,
Noakhali_wMP0zweZUzA_seg0018.wav,Noakhali,19.96,"आ développement आप for this skit आ, P larbi",
Noakhali_wMP0zweZUzA_seg0019.wav,Noakhali,18.08,ताहिले तुमारे सुंदर करी आर बारे प्लेज आमुग। बरण करी में भुज्यूणि? असम्भभ। आपने गुलो की बणे नांमा? है? असम्भभ। अमें यहत्टू सुंदर आद दिया अमें गपर अमें यहत्टा पार परनाए। अमें यहत्टू सुंदर आद दिया अमें नांमा? अमें यहत्टू सुंदर आद दिया अमें नांमा?,
Noakhali_wMP0zweZUzA_seg0020.wav,Noakhali,11.88,"Suder, Cheers! S Japanese",
Noakhali_wMP0zweZUzA_seg0021.wav,Noakhali,19.944,"तूमी तो माँ के बहलो ये ता गोरो रार गोबर । ये ता मिं हाब दिये तोर ते बारवर ये टामिर कोछ लेते थी। गोपर तायप ले गोबर तूमी सिन्त्रकुई बाजि शहनं रे डोला आटाते नहीं तूस्याम् क्या सॉक्यान..? कि लाइ.. तुन सुळली जाओ। ए श्म्पतर कपाले गुटतान। अम्मा, हाँ? अमि वी गोबरे लाथी लागे तुरो।",
Noakhali_wMP0zweZUzA_seg0022.wav,Noakhali,19.316,लाठीते गोपर लगे दिच्छी। आप में तो सरेंट। आउ यहने बो। नहीं कोरवा अम्मा कोरवा। हेती फारीवा अम्मा। अमा अमार बैक लई भईशे। ना ना अम्मा उजी बैक लई भईशे। मती मती दो मती मती दो आरे मा वरे किया करो। आरे भा आरे भा आरे भा अम्मा। हाँ यहती काँण अंगर बारे नोतें खामेर में यहनी।,
Noakhali_wMP0zweZUzA_seg0023.wav,Noakhali,16.728,acio,
Noakhali_wMP0zweZUzA_seg0024.wav,Noakhali,19.892,lleicht looked今天巴 réalité erdingsAfteriku,
Noakhali_wMP0zweZUzA_seg0025.wav,Noakhali,19.736,"Zhan gal, mantpar gonna bata enough manush throwing the lies i have searched imm remote She has just ever watched runtime uncomfortable",
Noakhali_wMP0zweZUzA_seg0026.wav,Noakhali,19.944,"ইডিক্টেশি আইকি বি কাবারে রিজি কিকি? পাকন্চ শাল্মা কান্ন্নে? আমা ভাহি সান্ আনানে আনে?  Abgeordवागेरे सालम करें पूमा। हुईती कारारेजीके लेम्मा। ओला! यहं कि यूईजा से? कौच्छे यूईजा। अम्मा कौछे। अम्मा आप ने यरकों पानि मर्थिं खान। मर्काया � I am not a fool, I did not make any mistake. सहभाई कि यहं तो सालम कोलनाम। ılmış Botshu",
Noakhali_wMP0zweZUzA_seg0027.wav,Noakhali,19.28,hericalasakiata hai,
Noakhali_wMP0zweZUzA_seg0028.wav,Noakhali,19.092,കেയ্্রങে ആമ়্ല্നে മ্ന্র্ വেനന্র্ അല৊্ന্রനে ന্ന্রে? ৹� bait Kirby srih ৹�HAHAHAHAH ৹਷? ৹়া�ありがとう,
Noakhali_wMP0zweZUzA_seg0029.wav,Noakhali,17.768,खाया ग्लोरे सबजार आमन्दाने मेंतो हैनार। आज होईछे होईछे होईछे। आक्लिमा को शुंदर हैछे। को शुंदर हैछे। तरो नोतन सारी देवों। भोमा यह आंगाद ते सुदन ब्यकेरे कोदर गीथू नोतो।,
Noakhali_wMP0zweZUzA_seg0030.wav,Noakhali,18.436,तु जिर्मानिय। गान बज्यों यह सेंगे सॉंग उगा गान गाईइबा बेक तेर मान बोरीया लेबा अम्मा अबार गान पशबणो करे जोदि तॉक मोत गाईटे है और कामुजी बो अम्मा हाती गाईते से प्लिज़,
Noakhali_wMP0zweZUzA_seg0031.wav,Noakhali,15.532,"मेरी, हर धरकन, क्या कहती, है सुन सुन सुन सुन ला, सुन, फान, सुवारी यहाँ किकोईते से है? बावे साइ, कुद्दुरा हान खाय बेनी? ना ना, अमने भूल बई जे से नहीं ती, हिंडि ते, उगर सुपर गान कहे जे से भुज़ञ नी? ए, सुपर गान ने मानी किकान ने ने बांगलाय?",
Noakhali_wMP0zweZUzA_seg0032.wav,Noakhali,16.072,"অਸকাਸকলিলকে বাল ইশে আপনিন পিমোে পিটে এসে, আপনিদে খআথমিদ কার্ জারা জায জাডিযা তো যাই পিজার আকা কোাল আকান অনে কোষন তো",
