filename,human_correction,dialect
Sylheti_6Ycv4OO9kwo_seg0115.wav,"কোন লাইন?
সে লিখেছে, "" আমি একদিনের জন্য পাগল হতে চাই, আর পাগল হয়ে সমাজের কিছু দুষ্কৃতকারী মানুষের মুখোশ উন্মোচন করে আবার ভালো হয়ে যেতে চাই।""",sylheti
Sylheti_6Ycv4OO9kwo_seg0116.wav,"এখনো সময় আছে, ভালো হয়ে যাও। নাহলে সারা জীবনের জন্য পাগল হয়ে যবো বদর।",sylheti
Sylheti_B8tTlSZo7Z8_seg0000.wav,"দাড়িয়ে থেকো, তোমাকে আজকে ঝাটাপেটা করবো।
এই এই, লজ্জা। মানুষ কি বলবে।
দাঁড়াও ওখানে,  মানুষ কি বলবে?
খবরদার,  তোর আল্লাহর দোহাই।
আজকে তোমাকে পিটিয়ে শেষ করে ফেলবো। 
ইয়া আল্লাহ,  মানুষ বলবে, জামাই পেটায়।
দাঁড়াও, জামাই পেটায়?  পেটাবো না তো কি করবো? আজকে তোমার অবস্থা শেষ,দাঁড়াও দাঁড়াও।
খবরদাড়। আল্লাহর দোহাই। 
আমাকে হয়রানি করাবে না,দাঁড়াও, আজকে তোমার বারোটা বাজাবো।",sylheti
Sylheti_B8tTlSZo7Z8_seg0001.wav,"দাড়িয়ে থেকো,  দৌড়াচ্ছো কেন?
(~~~~~~)",sylheti
Sylheti_B8tTlSZo7Z8_seg0002.wav,"তুই নাকি নষ্ট হয়েছিস, পাড়ার ছেলেদের সঙ্গ পেয়ে।
এএএ তোর আল্লাহর দোহাই!
ও আল্লাহ, 
ও মামা নি, ও ভাই, আমাকে বাঁচাও, আমার বউ আমাকে মেরে ফেলেবে, মেরে ফেলেবে।
কেন? ইয়া গজব। মা মা,  আমি নাই। কি বউমা? তুমি আমার ভাগ্নে কে এভাবে লাঠি নিয়ে দৌড়াচ্ছো কেন?
দেখি মামা, আপনি সরুন।
",sylheti
Sylheti_B8tTlSZo7Z8_seg0003.wav,"আজ ওনার একদিন, কি আমার এক দিন।
ও মা ও মা, আমি নেই, তুমি আর সে মিলে যদি দুইদিন নিয়ে যাও তাহলে তিনশো তেষট্টি দিন কার বৌমা। যাই হোক এসব আজেবাজে কথা বলে লাভ নেই। কেন, কিসের জন্য তুমি আমার ভাগ্নে কে এই লাঠি নিয়ে দৌড়াচ্ছো? কারণ টা কি? কি অপরাধ করেছে আমার ভাগ্নে? 
দৌড়াবো না তো কি করবো? ",sylheti
Sylheti_B8tTlSZo7Z8_seg0004.wav,"দিন রাত চব্বিশ ঘণ্টা শুধু আপনার সাথে ঘুরঘুর করেন, কাজকর্ম কিছু করে না, কাজকর্ম না করলে কি সংসার চলবে?
হ্যাঁ হ্যাঁ!  সংসার কিভাবে চলবে? মামা এক কাজ করো, আমার সংসারে চারটি চাকা লাগিয়ে দাও, সে তার ঠেলে ঠেলে চালাবে, তাহলে আর আমাকে দৌড়াবে না।",sylheti
Sylheti_B8tTlSZo7Z8_seg0005.wav,"চুপ থাক, মেয়ে আজ গরম,  যা ইচ্ছা বললে হবে না।
বুঝতে পেরেছি বৌমা, বুঝতে পেরেছি,  কাজকর্ম তো অবশ্যই দরকার। ঠিকঠাক মতো কাজকর্ম না করলে তো সংসার চলবে না, সংসার আটকে থাকবে, এই চাকা টাকা লাগিয়ে সংসার চালানো যায় না বাবা, চাল আনতে হবে,  তারপর লবন, মসলা আনতে হবে,খরচাপাতি আনতে হবে। ওইযে দেখছো না গোডাউন একটা, গোডাউনের জিনিস আনতে থাকলে তোমার সংসার চলবে,চাকায় তোমার সংসার চলবে না।",sylheti
Sylheti_B8tTlSZo7Z8_seg0006.wav,"আমার কাছে যখন চলে আসছে, ভাগ্নে যখন আমার কাছে চলে এসেছে,  আমি এখন থেকে ভাগ্নীকে নিয়ে ছুটে যাবো। ও ভাগ্নে, আমার সাথে যাবি তুই?
তোমার সাথে গিয়ে আমার লাভ কি হবে?ও বাবারে বাবা, তোমার সাথে গিয়ে কি করবো?",sylheti
Sylheti_B8tTlSZo7Z8_seg0007.wav,"তুমি তো কাজে লাগাবে লাগাবে করে, তুমি আমাকে এমন এক কাজে লাগাও, তুমি তো আছোই বাটপারি,  চিটারি ধান্দা,  মিথ্যে সাক্ষি দেয়া, এই সেই, এতে তো টাকা পাওয়া যাই না। উলটে আরো দেখা যায় মানুষের কেউ মারে, কারো কিল ঘুসি খেতে হয়। এসব বাটপারি কাজে আমি গিয়ে কি করবো?
এই যে মামা, এই চিটারি, বাটপারি এসবে আমার স্বামীকে নিয়ে যাবেন না, কারণ আমার সহজ সরল স্বামীকে নষ্ট করে ফেলিবেন আপনি নিয়ে।
হ্যাঁ হ্যাঁ। 
",sylheti
